Image 1,Image 2,Preprocessing,Detector,KP1,KP2,Matches,Inliers,Precision,Recall
cap_03.tiff,cap_28.tiff,Gamma(0.5),BRISK,4,4,1,0,0.0,0.0
cap_03.tiff,cap_28.tiff,Gamma(0.5),FAST_BRIEF,7,0,0,0,0.0,0.0
cap_03.tiff,cap_28.tiff,Gamma(0.5),FAST_FREAK,7,3,2,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Linear,SIFT,4,8,2,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Linear,ORB,11,9,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Linear,AKAZE,7,8,2,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Linear,BRISK,6,8,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Linear,FAST_BRIEF,6,5,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Linear,FAST_FREAK,7,5,1,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Log Norm,SIFT,5,14,3,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Log Norm,ORB,6,6,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Log Norm,AKAZE,1,3,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Log Norm,KAZE,19,21,6,5,0.833,0.263
cap_02.tiff,cap_13.tiff,Log Norm,BRISK,2,3,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Log Norm,FAST_BRIEF,1,2,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Log Norm,FAST_FREAK,2,3,2,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Hist Eq,SIFT,16,26,3,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Hist Eq,ORB,10,15,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Hist Eq,AKAZE,2,3,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Hist Eq,KAZE,12,24,3,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Hist Eq,BRISK,1,5,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Hist Eq,FAST_BRIEF,4,8,3,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Hist Eq,FAST_FREAK,9,17,3,0,0.0,0.0
cap_02.tiff,cap_13.tiff,CLAHE,SIFT,9,15,4,0,0.0,0.0
cap_02.tiff,cap_13.tiff,CLAHE,ORB,11,19,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,CLAHE,AKAZE,9,9,2,0,0.0,0.0
cap_02.tiff,cap_13.tiff,CLAHE,KAZE,23,33,11,7,0.636,0.304
cap_02.tiff,cap_13.tiff,CLAHE,BRISK,9,6,1,0,0.0,0.0
cap_02.tiff,cap_13.tiff,CLAHE,FAST_BRIEF,5,5,1,0,0.0,0.0
cap_02.tiff,cap_13.tiff,CLAHE,FAST_FREAK,7,8,2,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gauss+Sharpen,SIFT,0,0,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gauss+Sharpen,ORB,12,11,4,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gauss+Sharpen,AKAZE,8,8,3,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gauss+Sharpen,KAZE,20,24,11,3,0.273,0.15
cap_02.tiff,cap_13.tiff,Gauss+Sharpen,BRISK,7,9,4,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gauss+Sharpen,FAST_BRIEF,7,4,7,6,0.857,1.5
cap_02.tiff,cap_13.tiff,Gauss+Sharpen,FAST_FREAK,8,6,3,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gamma(0.5),SIFT,0,0,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gamma(0.5),ORB,11,10,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gamma(0.5),AKAZE,5,7,2,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gamma(0.5),KAZE,0,0,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gamma(0.5),BRISK,9,4,1,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gamma(0.5),FAST_BRIEF,6,3,0,0,0.0,0.0
cap_02.tiff,cap_13.tiff,Gamma(0.5),FAST_FREAK,6,4,1,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Linear,SIFT,7,10,2,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Linear,ORB,9,1,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Linear,AKAZE,7,7,6,6,1.0,0.857
cap_16.tiff,cap_18.tiff,Linear,KAZE,11,9,7,7,1.0,0.778
cap_16.tiff,cap_18.tiff,Linear,BRISK,10,2,1,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Linear,FAST_BRIEF,3,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Linear,FAST_FREAK,4,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Log Norm,SIFT,0,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Log Norm,ORB,5,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Log Norm,AKAZE,2,3,1,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Log Norm,KAZE,20,18,8,6,0.75,0.333
cap_16.tiff,cap_18.tiff,Log Norm,BRISK,2,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Log Norm,FAST_BRIEF,0,1,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Log Norm,FAST_FREAK,3,1,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Hist Eq,SIFT,20,21,6,2,0.333,0.1
cap_16.tiff,cap_18.tiff,Hist Eq,ORB,8,8,3,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Hist Eq,KAZE,16,15,9,4,0.444,0.267
cap_16.tiff,cap_18.tiff,Hist Eq,BRISK,4,4,2,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Hist Eq,FAST_BRIEF,4,3,3,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Hist Eq,FAST_FREAK,6,12,4,0,0.0,0.0
cap_16.tiff,cap_18.tiff,CLAHE,SIFT,9,14,6,3,0.5,0.333
cap_16.tiff,cap_18.tiff,CLAHE,ORB,7,7,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,CLAHE,AKAZE,0,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,CLAHE,KAZE,28,19,16,6,0.375,0.316
cap_16.tiff,cap_18.tiff,CLAHE,BRISK,8,4,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,CLAHE,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,CLAHE,FAST_FREAK,3,2,2,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gauss+Sharpen,SIFT,9,7,2,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gauss+Sharpen,ORB,14,7,1,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gauss+Sharpen,AKAZE,8,8,6,1,0.167,0.125
cap_16.tiff,cap_18.tiff,Gauss+Sharpen,KAZE,17,13,11,4,0.364,0.308
cap_16.tiff,cap_18.tiff,Gauss+Sharpen,BRISK,10,4,1,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gauss+Sharpen,FAST_BRIEF,3,2,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gauss+Sharpen,FAST_FREAK,5,3,3,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gamma(0.5),SIFT,7,7,6,3,0.5,0.429
cap_16.tiff,cap_18.tiff,Gamma(0.5),ORB,11,2,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gamma(0.5),AKAZE,0,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gamma(0.5),KAZE,14,14,8,7,0.875,0.5
cap_16.tiff,cap_18.tiff,Gamma(0.5),BRISK,8,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gamma(0.5),FAST_BRIEF,2,0,0,0,0.0,0.0
cap_16.tiff,cap_18.tiff,Gamma(0.5),FAST_FREAK,5,0,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Linear,SIFT,5,10,1,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Linear,ORB,8,0,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Linear,AKAZE,6,7,3,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Linear,KAZE,11,13,6,5,0.833,0.455
cap_01.tiff,cap_23.tiff,Linear,BRISK,5,3,4,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Linear,FAST_BRIEF,3,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Linear,FAST_FREAK,3,4,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Log Norm,SIFT,10,11,4,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Log Norm,ORB,8,0,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Log Norm,AKAZE,1,2,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Log Norm,KAZE,18,12,4,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Log Norm,BRISK,4,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Log Norm,FAST_FREAK,3,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Hist Eq,SIFT,18,24,6,5,0.833,0.278
cap_01.tiff,cap_23.tiff,Hist Eq,ORB,9,4,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Hist Eq,AKAZE,0,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Hist Eq,KAZE,14,14,3,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Hist Eq,BRISK,7,2,4,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Hist Eq,FAST_BRIEF,5,4,4,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Hist Eq,FAST_FREAK,7,13,3,0,0.0,0.0
cap_01.tiff,cap_23.tiff,CLAHE,SIFT,9,13,7,3,0.429,0.333
cap_01.tiff,cap_23.tiff,CLAHE,ORB,7,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,CLAHE,AKAZE,7,9,1,0,0.0,0.0
cap_01.tiff,cap_23.tiff,CLAHE,KAZE,26,22,11,5,0.455,0.227
cap_01.tiff,cap_23.tiff,CLAHE,BRISK,7,6,2,0,0.0,0.0
cap_01.tiff,cap_23.tiff,CLAHE,FAST_BRIEF,2,0,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,CLAHE,FAST_FREAK,3,4,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gauss+Sharpen,SIFT,5,10,4,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gauss+Sharpen,ORB,11,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gauss+Sharpen,AKAZE,7,9,3,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gauss+Sharpen,KAZE,19,22,11,4,0.364,0.211
cap_01.tiff,cap_23.tiff,Gauss+Sharpen,BRISK,6,3,6,6,1.0,2.0
cap_01.tiff,cap_23.tiff,Gauss+Sharpen,FAST_BRIEF,7,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gauss+Sharpen,FAST_FREAK,8,4,8,8,1.0,2.0
cap_01.tiff,cap_23.tiff,Gamma(0.5),SIFT,5,12,4,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gamma(0.5),ORB,9,0,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gamma(0.5),AKAZE,4,5,3,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gamma(0.5),KAZE,16,14,7,5,0.714,0.357
cap_01.tiff,cap_23.tiff,Gamma(0.5),BRISK,4,3,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gamma(0.5),FAST_BRIEF,3,1,0,0,0.0,0.0
cap_01.tiff,cap_23.tiff,Gamma(0.5),FAST_FREAK,4,3,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Linear,SIFT,7,10,2,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Linear,ORB,9,1,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Linear,AKAZE,7,7,4,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Linear,KAZE,18,9,7,5,0.714,0.556
cap_14.tiff,cap_18.tiff,Linear,BRISK,5,2,1,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Linear,FAST_BRIEF,3,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Linear,FAST_FREAK,3,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Log Norm,SIFT,11,12,7,2,0.286,0.182
cap_14.tiff,cap_18.tiff,Log Norm,ORB,6,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Log Norm,AKAZE,4,3,1,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Log Norm,KAZE,25,18,8,2,0.25,0.111
cap_14.tiff,cap_18.tiff,Log Norm,BRISK,3,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Log Norm,FAST_FREAK,2,1,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Hist Eq,SIFT,30,21,7,3,0.429,0.143
cap_14.tiff,cap_18.tiff,Hist Eq,ORB,9,8,1,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Hist Eq,AKAZE,2,1,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Hist Eq,KAZE,26,15,8,8,1.0,0.533
cap_14.tiff,cap_18.tiff,Hist Eq,BRISK,5,4,2,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Hist Eq,FAST_BRIEF,6,3,4,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Hist Eq,FAST_FREAK,8,12,4,0,0.0,0.0
cap_14.tiff,cap_18.tiff,CLAHE,SIFT,0,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,CLAHE,ORB,12,7,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,CLAHE,AKAZE,0,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,CLAHE,KAZE,30,19,9,5,0.556,0.263
cap_14.tiff,cap_18.tiff,CLAHE,BRISK,6,4,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,CLAHE,FAST_BRIEF,5,1,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,CLAHE,FAST_FREAK,7,2,4,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gauss+Sharpen,SIFT,0,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gauss+Sharpen,ORB,11,7,3,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gauss+Sharpen,AKAZE,8,8,4,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gauss+Sharpen,KAZE,22,13,11,4,0.364,0.308
cap_14.tiff,cap_18.tiff,Gauss+Sharpen,BRISK,6,4,1,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gauss+Sharpen,FAST_BRIEF,5,2,1,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gauss+Sharpen,FAST_FREAK,6,3,3,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gamma(0.5),SIFT,8,7,7,5,0.714,0.714
cap_14.tiff,cap_18.tiff,Gamma(0.5),ORB,9,2,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gamma(0.5),AKAZE,7,6,4,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gamma(0.5),KAZE,19,14,7,3,0.429,0.214
cap_14.tiff,cap_18.tiff,Gamma(0.5),BRISK,5,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gamma(0.5),FAST_BRIEF,3,0,0,0,0.0,0.0
cap_14.tiff,cap_18.tiff,Gamma(0.5),FAST_FREAK,4,0,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Linear,SIFT,5,3,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Linear,ORB,2,13,2,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Linear,AKAZE,7,7,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Linear,KAZE,13,13,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Linear,BRISK,3,6,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Linear,FAST_BRIEF,0,4,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Linear,FAST_FREAK,2,6,1,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Log Norm,SIFT,6,5,3,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Log Norm,ORB,0,7,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Log Norm,AKAZE,1,1,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Log Norm,KAZE,16,20,6,5,0.833,0.312
cap_28.tiff,cap_31.tiff,Log Norm,BRISK,1,2,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Log Norm,FAST_BRIEF,0,2,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Log Norm,FAST_FREAK,2,5,2,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Hist Eq,SIFT,16,15,6,4,0.667,0.267
cap_28.tiff,cap_31.tiff,Hist Eq,ORB,0,0,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Hist Eq,AKAZE,1,0,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Hist Eq,KAZE,13,20,8,7,0.875,0.538
cap_28.tiff,cap_31.tiff,Hist Eq,BRISK,6,6,1,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Hist Eq,FAST_BRIEF,3,4,3,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Hist Eq,FAST_FREAK,14,7,3,0,0.0,0.0
cap_28.tiff,cap_31.tiff,CLAHE,SIFT,13,7,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,CLAHE,ORB,5,6,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,CLAHE,AKAZE,9,7,6,2,0.333,0.286
cap_28.tiff,cap_31.tiff,CLAHE,KAZE,24,20,9,8,0.889,0.4
cap_28.tiff,cap_31.tiff,CLAHE,BRISK,0,0,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,CLAHE,FAST_BRIEF,1,3,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,CLAHE,FAST_FREAK,4,7,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gauss+Sharpen,SIFT,8,3,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gauss+Sharpen,ORB,7,14,7,6,0.857,0.857
cap_28.tiff,cap_31.tiff,Gauss+Sharpen,AKAZE,7,7,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gauss+Sharpen,KAZE,15,17,3,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gauss+Sharpen,BRISK,6,11,2,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gauss+Sharpen,FAST_BRIEF,4,8,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gauss+Sharpen,FAST_FREAK,6,11,3,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gamma(0.5),SIFT,5,4,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gamma(0.5),ORB,3,12,2,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gamma(0.5),AKAZE,7,6,4,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gamma(0.5),KAZE,14,11,3,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gamma(0.5),BRISK,4,3,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gamma(0.5),FAST_BRIEF,0,2,0,0,0.0,0.0
cap_28.tiff,cap_31.tiff,Gamma(0.5),FAST_FREAK,3,6,3,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Linear,SIFT,11,5,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Linear,ORB,0,2,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Linear,AKAZE,7,7,3,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Linear,KAZE,18,13,6,2,0.333,0.154
cap_22.tiff,cap_28.tiff,Linear,BRISK,2,3,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Linear,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Linear,FAST_FREAK,5,2,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Log Norm,SIFT,11,6,6,5,0.833,0.833
cap_22.tiff,cap_28.tiff,Log Norm,ORB,0,0,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Log Norm,AKAZE,2,1,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Log Norm,KAZE,14,16,11,6,0.545,0.429
cap_22.tiff,cap_28.tiff,Log Norm,BRISK,1,1,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Log Norm,FAST_FREAK,1,2,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Hist Eq,SIFT,27,16,6,4,0.667,0.25
cap_22.tiff,cap_28.tiff,Hist Eq,ORB,3,8,2,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Hist Eq,KAZE,15,13,9,5,0.556,0.385
cap_22.tiff,cap_28.tiff,Hist Eq,BRISK,2,6,1,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Hist Eq,FAST_BRIEF,2,3,1,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Hist Eq,FAST_FREAK,5,14,2,0,0.0,0.0
cap_22.tiff,cap_28.tiff,CLAHE,SIFT,0,0,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,CLAHE,ORB,6,5,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,CLAHE,AKAZE,0,0,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,CLAHE,KAZE,36,24,6,5,0.833,0.208
cap_22.tiff,cap_28.tiff,CLAHE,BRISK,3,5,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,CLAHE,FAST_BRIEF,0,1,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,CLAHE,FAST_FREAK,3,4,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gauss+Sharpen,SIFT,10,8,1,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gauss+Sharpen,ORB,2,7,2,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gauss+Sharpen,AKAZE,8,7,3,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gauss+Sharpen,KAZE,22,15,6,4,0.667,0.267
cap_22.tiff,cap_28.tiff,Gauss+Sharpen,BRISK,2,6,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gauss+Sharpen,FAST_BRIEF,2,4,1,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gauss+Sharpen,FAST_FREAK,3,6,1,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gamma(0.5),SIFT,13,5,4,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gamma(0.5),ORB,0,3,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gamma(0.5),AKAZE,5,7,3,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gamma(0.5),KAZE,15,14,6,3,0.5,0.214
cap_22.tiff,cap_28.tiff,Gamma(0.5),BRISK,2,4,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gamma(0.5),FAST_BRIEF,1,0,0,0,0.0,0.0
cap_22.tiff,cap_28.tiff,Gamma(0.5),FAST_FREAK,4,3,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Linear,SIFT,5,9,1,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Linear,ORB,5,2,4,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Linear,AKAZE,6,7,4,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Linear,KAZE,17,14,3,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Linear,BRISK,2,2,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Linear,FAST_BRIEF,7,1,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Linear,FAST_FREAK,7,4,1,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Log Norm,SIFT,9,8,3,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Log Norm,ORB,0,0,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Log Norm,AKAZE,2,3,2,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Log Norm,KAZE,16,14,11,6,0.545,0.429
cap_10.tiff,cap_25.tiff,Log Norm,BRISK,1,1,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Log Norm,FAST_FREAK,1,1,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Hist Eq,SIFT,24,15,6,6,1.0,0.4
cap_10.tiff,cap_25.tiff,Hist Eq,ORB,6,13,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Hist Eq,AKAZE,2,1,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Hist Eq,KAZE,21,15,12,9,0.75,0.6
cap_10.tiff,cap_25.tiff,Hist Eq,BRISK,4,4,2,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Hist Eq,FAST_BRIEF,4,4,3,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Hist Eq,FAST_FREAK,15,14,1,0,0.0,0.0
cap_10.tiff,cap_25.tiff,CLAHE,SIFT,16,12,4,0,0.0,0.0
cap_10.tiff,cap_25.tiff,CLAHE,ORB,4,2,2,0,0.0,0.0
cap_10.tiff,cap_25.tiff,CLAHE,AKAZE,5,9,2,0,0.0,0.0
cap_10.tiff,cap_25.tiff,CLAHE,KAZE,33,30,8,4,0.5,0.133
cap_10.tiff,cap_25.tiff,CLAHE,BRISK,4,3,1,0,0.0,0.0
cap_10.tiff,cap_25.tiff,CLAHE,FAST_BRIEF,5,1,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,CLAHE,FAST_FREAK,6,4,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gauss+Sharpen,SIFT,9,8,6,4,0.667,0.5
cap_10.tiff,cap_25.tiff,Gauss+Sharpen,ORB,6,2,2,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gauss+Sharpen,AKAZE,5,9,4,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gauss+Sharpen,KAZE,23,23,6,6,1.0,0.261
cap_10.tiff,cap_25.tiff,Gauss+Sharpen,BRISK,4,4,4,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gauss+Sharpen,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gauss+Sharpen,FAST_FREAK,7,7,2,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gamma(0.5),SIFT,0,0,0,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gamma(0.5),ORB,3,2,2,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gamma(0.5),AKAZE,5,5,4,0,0.0,0.0
cap_10.tiff,cap_25.tiff,Gamma(0.5),KAZE,19,14,6,3,0.5,0.214
